,Unnamed: 0,texts,+,-,?,Communication,Quality,Price,Safety
222,2289,"Хочу проконсультироваться по услугам банка. Звоню персональному менеджеру. Не снимает трубку. Не перезванивает в течение дня. Это так и обычно, не первый раз. Связываюсь с контактным центром, прошу помочь. Обещают, что менеджер перезвонит в течение...",0.0018073745,0.9926247,0.005567915,0.55438226,0.4449348,0.00014454265,0.00053843315
223,1143,"Добрый день, Пользовался услугами банка, был счет и брокерское обслуживание. Пользовался счетами и не было проблем. В июне несколько раз делал swift-переводы на свой счет в другом банке, но они не доходили, потом Тинькофф-банк заморозил...",0.37407002,0.45907593,0.16685401,0.17554772,0.80761117,0.012785601,0.0040555056
224,5112,"Здравствуйте. Решила удаленно открыть вклад в Уральском Банке Реконструкции и Развития. В рекламе говорилось что сделать это можно быстро, просто и удаленно без посещения офиса. В понедельник 31 Января 2022 заказала карту с доставкой на дом....",0.14805222,0.4831446,0.36880314,0.07971059,0.90660113,0.013239704,0.0004485938
225,7671,"Здравствуйте. Являюсь клиентом ВТБ уже давно, в том числе клиентом Привилегии. Один раз за год или два решил обратиться к персональному менеджеру Ольге (офис ул. 20-летия Октября, 90А) для получения страховки для выезда заграницу и подтверждения...",0.46562,0.03963929,0.49474066,0.4844503,0.49102917,0.010109133,0.0144113535
226,2184,"Пару недель назад не мог зайти в ИБ. Позвонил в КЦ. Рекомендовали - заходить через режим инкогнито. Получилось. Через пару дней зароботало станартно. Но уже дней 7 снова таже истрия: входишь стандартно- ни чего нет короме КРАСНЫМ ""не удалось...",0.0029318628,0.8240543,0.17301394,0.13598819,0.8597222,0.0030650392,0.0012244924
227,2287,"19.06.22 Устанавливал на чистую приложение Халва-Совкомбанк на смартфон.  Самая свежая версия была на AppGallery.  Установил, залогинился, прошелся по настройкам и обнаружил, что полозок включения пуш уведомлений (при выключении которых начисляется...",0.0051258826,0.78388804,0.21098597,0.54447794,0.41314706,0.004320537,0.03805443
228,459,Худший банк из всех возможных обманывают на каждом шагу скрывают дополнительные услуги и страховки чтобы их отключить надо пройти очень большой путь меня обманули добавили кучу дополнительных услуг и страхование хотя изначально несколько раз...,0.41014972,0.48614383,0.10370638,0.4907461,0.49058816,0.014493543,0.0041720457
229,7389,"Не советую данный банк. Сельский во всëм проявлении. При выдаче дебетовой карты ю, специалист не сказал, что карту надо активировать. При скачивании приложения, на моëм новом телефоне оно не работает. Вначале приложение работало, но не отображалась...",0.0018023481,0.96457434,0.033623375,0.5987896,0.39692345,0.00081376836,0.0034732455
230,1328,"Обслуживаюсь в банке более 10 лет. Пользовалась разными услугами - дебетовые карты, кредитные карты, кредиты, брокерские услуги. Возникла проблема с оплатой кредита и с тем что списываются денежные в счет погашения кредита, полученные на содержание...",0.24098344,0.3981593,0.36085734,0.36203074,0.6113618,0.01925308,0.0073543056
231,3393,"Клиентом Авангарда я числюсь лет, пожалуй, 10 или около того. Не сказать, что активно пользуюсь, просто держу некоторую сумму на вкладах. Думаю, настало время высказать претензии: 1. Из 4 банков, с которыми я сотрудничаю в данный момент...",0.003485722,0.98185086,0.014663365,0.43061396,0.55693936,0.005597239,0.0068495236
232,4363,"Имели долгие годы счёт рублевый и Евровый в банке ВТБ24. Сейчас все банки начали выдавать валюту по записи. Мы произвели запись, Выдачу денежных средств с нашего счёта банк ВТБ24 подтвердил на 15.03.2022. Придя в отделение 15.03, в 16:00...",0.14441343,0.004362353,0.85122424,0.6367024,0.3388785,0.017802455,0.0066165547
233,2226,"Обратился в поддержку Тинькофф банка за выписками по счетам. Специалист А-ян Реваз ответил и предоставил все необходимые документы. Отдельно хочется отметить вежливость общения и скорость решения вопроса. Не прошло и пяти минут, как всё было...",0.9553726,0.013363266,0.03126417,0.69449687,0.30508876,0.00013390313,0.0002804992
234,1207,"Обратился в банк (по чату) за кредитными каникулами. Срок рассмотрения обращения 5-10 дней, кстати следующий платеж был близок, однако мне ответили на следующий рабочий день - быстро, оперативно - просто шикарно! Ребята крутые! Программа банка...",0.02610346,0.8973878,0.07650871,0.20821078,0.7151129,0.071038164,0.005638158
235,1950,"Осенью 2021 года первый раз пришла в банк «Открытие».С удивлением узнала, что у меня открыт счет! Открыт еще в 2015 году в отделении, находящемся совсем в другом районе. На этот счет поступали денежные средства и так же снимались! И даже в то...",0.07443126,0.6468514,0.27871728,0.24618535,0.7411119,0.009427078,0.003275774
236,6216,"06.12.2021 обратился в офис по адресу Москва ул. Грузинский пер. 16, в 11:30 с выпиской из реестра кредиторов для открытия счета для зачисления средств и при поступлении их разместить в депозит или инвестиции. В 11:45 на втором этаже присел и начал...",0.003707536,0.009250654,0.98704183,0.61232173,0.3746756,0.008343409,0.004659242
237,1347,"Занимательно, что не плохой банк, отлично пользовался кредитной картой. Когда встал вопрос о закрытии, сообщил сотрудникам в чате. Помогите закрыть карту досрочно, в итоге один ответ - это невозможно ! Что значит невозможно ? Я понимаю есть...",0.0015340403,0.9714055,0.027060479,0.39823163,0.5973899,0.0011119633,0.0032665064
238,7303,"09.09.21 подала в банк исполнительный листы, 20.09 по ним пришёл отказ(неверно е название организации должника) Сегодня 15.10,я до сих пор их не получила обратно на руки. Обращалась в отделение, они ответили, что в случае отказа в...",0.04226853,0.30348316,0.65424824,0.8005992,0.18728173,0.001907852,0.010211148
239,6950,"30.10.2021 пришло СМС-сообщение, что приостановлено СМС-обслуживание по карте. Выставлено требование заплатить, чтобы обслуживание было продолжено. И реально услугу с субботы по настоящее время мне просто НЕЗАКОННО полностью отключили, несмотря на...",0.044937138,0.2343331,0.7207297,0.59617203,0.3956846,0.0018312909,0.0063121025
240,5707,"Решил стать клиентом банка. Причина - открытие ИИС (голубой банк, клиентом которого я являюсь уже более 15 лет почему-то не открыл мне ИИС в приложении, решил приобщиться к модному банку). Дело перед новым годом и концом финансового года - нужно...",0.15418419,0.7606639,0.085151896,0.28512692,0.6891034,0.013453071,0.012316592
241,1221,"Добрый день. Пришла поменять номер в МТС банк, написала заявление, прошла идентификацию, запросили паспортные данные, ввела их, и сказали, что идентификация прошла и что в течение двух рабочих дней номер поменяют, но не поменяли. Не могу...",0.14673853,0.57238406,0.28087744,0.64590603,0.35057515,0.001468678,0.0020501446
242,3597,"У меня была всегда хорошая Кредитная история, до знакомства с этим банком! Решили приобрести в Икее товар в «рассрочку»! Мне сказали 6 месяцев без процентов рассрочка, обрадовалась подала заявку одобрили карту на 60 тыс.  Приобрела товар на 53 тыс...",0.6941212,0.1187614,0.18711743,0.26587978,0.6620905,0.058146115,0.013883624
243,3263,"Самый худший банк в моей жизни! 05.05.22 пополнил карту халва, чтобы потратить 10к рублей (условия по кредиту, чтобы не платить проценты) 06.05.22 пошел в магазин и с удивления для себя не смог произвести оплату, далее пришла смс о том, что карта...",0.08183939,0.46273357,0.45542708,0.23925762,0.6999849,0.05003456,0.010722876
244,5235,"Обратился в Сбербанк с проблемой, магазин Связной сделал отмену возврата и списали мои личные деньги, обратился в связной, они сказали, что ошибка и выплатили деньги обратно, но денежные средства так и не поступили. В связном говорят, уточняйте...",0.005909686,0.9501454,0.043944888,0.7105449,0.26730934,0.007930156,0.014215709
245,2145,"Постоянный клиент банка. Пользуюсь различными продуктами. Вклады, карта рассрочки ХАЛВА, покупка и продажа валюты. Все организовано в приложении очень удобно. Есть интересные бонусные программы. Если возникают вопросы или затруднения всегда можно...",0.9343576,0.010476211,0.055166278,0.0160871,0.9825926,0.0012736906,4.6624533e-05
246,6450,"Добрый день. Давно являюсь клиентом Хоум Кредита, когда-то активно пользовался кредитной картой и вкладами. К сожалению, со временем условия продуктов ухудшились. Кредитку я закрыл, вклады стал держать в других баках. Оставил бесплатную карту...",0.5367149,0.2893612,0.17392394,0.22142507,0.69068515,0.07233298,0.015556801
247,4330,"Здравствуйте, за февраль 2022 года до сих пор Газпромбанк не начислил кэшбек, хотя до этого ежемесячно начислялся без проблем , непонятно почему сейчас возникла с этим проблема , а вдвойне неприятно , т.к траты были в течение месяца большие и я...",0.0029892765,0.9196353,0.07737541,0.27826634,0.7197656,0.0007694405,0.0011986503
248,5493,"Начал пользоваться Тинькофф банком некоторое время назад. Общее впечатление положительное, так как все недопонимания с банком решались в кратчайшие сроки благодаря работе прекрасной ТП. Начнём с главного, а именно с условий! Пользуюсь обычно...",0.89833,0.03657916,0.06509091,0.25393525,0.737262,0.0057430915,0.003059692
249,318,"Очень благодарен сотрудникам банка за быстрое и положительное решение моей проблемы. Менеджеры банка были очень внимательны, вежливы, отнеслись с большим пониманием к моему вопросу (с пенсионером сложно, наверно, общаться),помогли грамотно написать...",0.9921909,0.0009740126,0.0068351175,0.5921411,0.40738538,0.00022769115,0.0002457401
250,3172,"Являюсь клиентом банка не так давно, почти год, но за это время уже сложилось кое-какое впечатление о банке, и оно - положительное. Начиная с момента знакомства с банком на их сайте, мне конечно же понадобилась помощь по некоторым вопросам...",0.8413026,0.02103268,0.13766466,0.25524765,0.7417908,0.0013527009,0.001608839
251,347,20.07.2022г.  я перевёл деньги со счёта своей дебетовой карты «Польза» на счёт своей же кредитной карты в этом же банке в погашение минимального месячного платежа. В течение 5 дней деньги зачислены не были. Так как время внесения минимального...,0.043950807,0.30419105,0.6518581,0.23763278,0.6908162,0.053032447,0.01851853
252,5480,"Хочу поблагодарить К. Б-ву, главного специалиста Клиентского сервиса, которая вникнула в суть моей проблемы и достаточно быстро решила ее.  Вопрос с корректным начислением баллов по карте Халва решен даже лучше чем я ожидал. Хотелось бы чтобы в...",0.70527494,0.14815128,0.14657372,0.57184404,0.426011,0.00065247616,0.0014924777
253,27,"Обратился с ситуацией о нелогичном списании комиссии за покупку в сторонних (не партнёрских) пунктах продаж , без подключения ""все и везде"" допуслуги как выяснилось, хотя я думал она подключена одновременно с основной услугой ""халва десятка"". В...",0.0053101922,0.86979043,0.12489926,0.6703472,0.32040036,0.0032576185,0.0059947954
254,5252,"Очень много заслуженного и честного негатива в адрес ТБ: проблемы не решаются по полгода, необоснованные блокировки, не работающие карты, обман с условиями и неадекватная поддержка. НО неожиданно для себя, обнаружил что вчера оператор...",0.76673615,0.20013414,0.03312973,0.048107766,0.9462501,0.0049005016,0.0007417097
255,3457,"Обратились в отделение г. Белгорода на ул. Щорса с вопросами по брокерскому обслуживанию: подвязать счёт для вывода денег, написать заявление на перевод иностранных бумаг другому брокеру. В связи с проблемами в банке мигрировавших инвестиционных...",0.0012992929,0.9401027,0.058597915,0.8364969,0.15905328,0.0010612559,0.003388502
256,5895,"Здравствуйте, была сделка без использования ипотеки через Сбербанк. Перевел денежные средства на счёт компании"" ЦНС"" 9 декабря 2021 года, регистрация прошла 14 декабря 2021. Продавец до сих пор не может получить денежные средства за свою проданную...",0.00062033016,0.31073365,0.6886461,0.27017963,0.6913683,0.027832994,0.010619086
257,1562,"Здраствуйте, сегодня 25.07.2022 С 21-30 2 оператора Ольга и Виктория, отказывались принять претензию на технические сбои и не корректно отображающие операции за 2021 год. На все у них один ответ пишите письменные претензии на юридический адрес....",7.4360505e-05,0.97486997,0.025055598,0.84104556,0.15140091,0.0006795708,0.0068739187
258,2402,Всегда являлся сторонником Тинькофф банка и в целом их экосистемы (например Каско и Осаго также в Тинькофф) - даже по моим отзывам на банки.ру это понятно. И вот почему - уровень сервиса на голову выше (теперь видимо уже стоит в прошедшем времени...,0.6276661,0.15640076,0.21593314,0.14003155,0.8298798,0.02281235,0.007276257
259,4182,"Из-за ошибки сотрудника кол центра банка мне начислены проценты и утрачен льготный период, т.к. не верно меня информировал. Сотрудник пояснил, что для списания средств по обязательствам как кредита, так и кредитной карты, достаточно наличия средств...",0.105117545,0.8216355,0.073247,0.3213916,0.6532147,0.017389512,0.008004216
260,6614,"Бонусная программа Сбербанка ""Спасибо"" Долгое время пользовался Бонусами ""Спасибо"" от Сбербанка (далее Бонусы и СБ соответственно), то что маленький % основных начислений тоже устраивало (потихоньку накапливались), но с осени 2020 года Бонусы...",0.871225,0.01458055,0.11419449,0.003681762,0.30990958,0.68606704,0.00034171517
261,5477,"Оформила кредит через приложение, кредит одобрен. Но при перечислении на карту присылает сообщение ""Операция отклонена. Похоже, злоумышленники пытаются вас обмануть. Если позвонили незнакомцы, представились сотрудниками банка, полиции или других...",0.000711848,0.9765503,0.022737868,0.9004505,0.040961694,0.0051932195,0.053394515
262,4921,18 февраля обратился в отделение г.Воронежа.очереди не было. у банкомата мне помогла сотрудник Марина.потом она установила   онлайн приложение.сделала шаблон для оплаты автокредита.показала все мои счета.подробности по автокредиту . Теперь мне...,0.6814884,0.06486331,0.25364837,0.66355944,0.3277339,0.0031130642,0.0055936137
263,2034,"1. Я заказал кредитную карту Альфа-банка ""год без процентов"", указав актуальные личные данные. 2. Мне назначили встречу с представителем банка. 3. Я отдельно упомянул возможные проблемы, так как мой старый номер телефона и старый паспорт есть в...",0.0019911826,0.9569159,0.041092914,0.4319267,0.11672013,0.0059987362,0.4453544
264,6100,"Самый отстойный банк из тех, с которыми сталкивался. Даже ОТП Банк на голову выше по предоставлению услуг. С середины сентября 20021 года мне закрыт доступ в мобильное приложение банером выбрать там что-то, в котором отсутствует кнопка ""Закрыть""....",0.0018746872,0.9442909,0.05383443,0.40537974,0.5457184,0.0061787646,0.04272313
265,3330,"Добрый день! 24.04.22 оформила через приложение МТС банка кредит наличными. Условия были таковы : приходит на почту эл. Документы и после их прочтения,происодит подписание при согласии. Но оказалось все иначе. При нажатии на отправку документов...",0.0019281209,0.8664369,0.131635,0.653898,0.33875328,0.003537431,0.003811357
266,6296,"Понадобилась справка с реквизитами карты.  Мучилась долго.  В приложении нет поля откуда можно выгрузить официальную справку, предлагает только текстовым сообщением, а не в виде документа. Писала в службу поддержки, сначала были технические...",0.023544278,0.85373586,0.12271985,0.3744893,0.6235994,0.00047683492,0.0014344632
267,1885,Сегодня 10.07.2022 г воспользовалась картой Халва.  Возникла проблема.  Тут же обратилась в чат поддержку.  Специалист А-на Ольга ознакомилась с моей проблемой.  В течении 1 минуты мой вопрос был решён банком по программе лояльности.  Хочется...,0.9763674,0.002426563,0.021206046,0.59952956,0.399857,0.00011073689,0.00050274143
268,5277,"Купившись на обещания банка о льготном обслуживании, я перевел свою зарплату в ВТБ и выпустил зарплатную карту. Через месяц решил воспользоваться привилегиями и на всякий случай решил удостовериться могу ли я подключить платное смс...",0.31568488,0.082406744,0.6019084,0.5888867,0.40456614,0.003924597,0.0026225357
269,4208,"20 марта сделал попытку дистанционного открытия вклада ""Пополняемый"". Приберег на пенсионной кар те банка необходимые 3 тыс руб.  Сделал несколько неудачных попыток, каждая из которых приводила к   сообщению об ошибке и рекомендации повторить...",0.002962435,0.94303155,0.05400601,0.22104813,0.7299521,0.038857725,0.010142048
270,1057,"Добрый день, вообщем обслуживанием данного банка доволен, но постоянно какие то проблемы 1) хотел сменить номер привязанный к мобильному приложению, находясь в другом регионе так оказывается это можно сделать лишь в одном банкомате, в других...",0.074307695,0.786918,0.13877428,0.5308847,0.46503404,0.0022786676,0.0018025814
271,2024,"Не удалось установить мобильное приложение, тк в плэй маркете андроида его нет. Карта рабочая, поэтому набрал в поддержку. Дозвонился быстро, оператор отправила мне инструкцию смской на скачание и изъяснила, что делать дальше. Ничего сложного....",0.14188355,0.74041754,0.1176989,0.49366498,0.50489503,0.0003491395,0.0010909024
272,3118,"Здравствуйте! У меня в тинькофф банке (с премиальной подпиской, стоимостью 2к в месяц) в последнее время был персональный менеджер Светлана Г-ва. Так вот, произошло следующее: Примерно в начале года у меня резко сменился персональный менеджер...",0.85922617,0.07709017,0.06368369,0.5020181,0.4901008,0.0028216848,0.0050594965
273,5351,"Добрый день. Хочу поделиться печальным опытом взаимодействия с Ebay и Альфа-Банком одновременно. 15.01.2022 оплатил несколько товаров у одного продавца на торговой площадке Ebay на общую сумму $199.91, запросил вариант комбинированной отправки...",0.6392334,0.015255601,0.345511,0.1082374,0.8072111,0.08229345,0.0022581038
274,6774,"Хочу поделиться отзывом о Хоум Кредит Банке. Дебетовую карту банка открыла в сентябре 2020 года по адресу: г. Краснодар, ул. Атарбекова, д. 5.  Перед открытием консультировалась по горячей линии о ближайшем центре обслуживания и что для этого...",0.09483333,0.010412433,0.89475423,0.758827,0.24016623,0.00034145763,0.00066531845
275,1070,"Появилась надобность сделать мне электронную подпись, заказал в Совкомбанке, оплатил 17.08.2022. 19.08.2022 позвонил сотрудник Тимофей с конт. центра 8 800  200 54 14 говорит приезжайте в офис забирайте. Приехал и тут началась комедия отсидел...",0.015270725,0.027128348,0.9576009,0.9319084,0.06288207,0.0003919647,0.004817629
276,2638,"Здравствуйте! Я являюсь должником(счета арестованы). Работаю на предприятии, получаю зарплату и платежи по нетрудоспособности в ГПБ. 02.06.2022г поступил перевод по временной нетрудоспособности, который был списан в разсере 100%. 02.06.2022г...",0.0074940287,0.7265256,0.2659803,0.2966112,0.6448652,0.035263352,0.023260234
277,2281,"20.06.22 поступила СМС, от  ВТБ  что у меня изменен телефон для онлайн покупок по карте, так как мошенников сейчас развелось тьма, я конечно не поверила данной СМС так как телефон в ВТБ можно поменять только при личном визите, но на всякий случай...",0.00041887432,0.9389466,0.060634583,0.65676206,0.05481351,0.0014902286,0.28693417
278,2390,"И увидел я тарифы банка, и было это хорошо! Решил открыть счет в данном банке - созвон, договорились о встрече. На встречу приехала приятная барышня, все подписали очень быстро и корректно. Все, на этом плюсы, кроме тарифов конечно...",0.7561268,0.06063456,0.18323857,0.54162717,0.44913095,0.006558237,0.0026836882
279,5046,"Я достаточно лояльно отношусь в этому банку и умею обходить стандартные сложности во взаимодействии с ним, по возможности избегая общения с Ситифоном. Сегодня при попытке внести наличные в удобном мне банкомате столкнулся с неисправностью - он не...",0.13690461,0.7860025,0.07709281,0.495364,0.49211395,0.0030258547,0.009496192
280,3543,"Добрый день! Думала этот вопрос решается быстро, в связи с изменением паспортных данных обратилась в банк, там сотрудница сделала ксерокопию моего паспорта, заполнила анкету и отпустила, я подумала какой быстрый сервис, и поставила оценку 5 в...",0.7412303,0.1796975,0.07907218,0.47897506,0.5052109,0.010485602,0.005328452
281,7229,"В сентябре 2021 года, я обратилась в Тинькофф банк, чтоб открыть карту Джуниор для ребенка. Оставила заявку. Приехал представитель банка, сфотографировал меня с картой Джуниор, сфотографировал мой паспорт и после этого сообщил, что картой...",0.26120728,0.05936053,0.6794321,0.68835616,0.17629038,0.016673803,0.11867975
282,5808,"25 декабря 2021 я зашёл в приложение альфа-банка и начал искать условия перевода по кредитной карте, и нашёл пункт в котором на снятие наличных как и переводы приравнены, и на них у меня без комиссии согласно тарифу 50.000 рублей. Отдельных...",0.0037611371,0.35335213,0.64288676,0.25930378,0.633048,0.102392435,0.0052558403
283,5410,"Научите свой персонал умению работать и не тратить время клиента. Обратился 20.1.22 за получением двух справок , которые ранее получал в банке без особых проблем. Сотрудник принимавший заявление в отделении Новогиреево, время ок 20.40 по мск в...",0.00048108515,0.9941473,0.005371698,0.5372065,0.46131328,0.00033395455,0.0011462966
284,3655,"8 апреля 2022 года я совершила денежный перевод по СБП из Совкомбанка себе в Экспобанк, деньги успешно ушли, но не пришли. Спустя несколько часов зашла в офис Экспобанка, но там ситуацию никак прояснить не смогли, хотя я и предполагала, что...",0.10930752,0.5601381,0.33055443,0.26704827,0.67482316,0.049605004,0.008523607
285,292,"30.09.2022 в 09:18 я воспользовалась банкоматом Газпромбанка, расположенного по адресу Свердловская область, город Нижний Тагил, Октябрьский проспект, 18 для снятия наличных 40 000 рублей с карты банка Открытие. Указанный банкомат находился в...",0.006252113,0.01297096,0.98077697,0.057988748,0.91086584,0.028232023,0.0029133863
286,2355,"Здравствуйте!  Давно являюсь клиентом Тинькофф банка и никогда ранее не имел никаких нареканий к его работе, однако вынужден изменить свое мнение и высказать крайне негативное отношение к деятельности банка в настоящее время....  20 мая 2022...",4.8340058e-05,0.9967163,0.0032353331,0.49303043,0.49060214,0.003689663,0.012677894
287,5508,"Настойчивые работники Сбербанка уговорили меня подключиться к ""Сбербанк премьер"". Особой надобности не было, но решил, что пусть будет, тем более наобещали золотые горы: и тебе выделенная линия, и тебе персональный менеджер. Возник небольшой вопрос...",0.030416835,0.75667256,0.21291073,0.8101042,0.18822023,0.00028768438,0.0013878605
288,6022,"Договор от 21.10.21 №******0708 Интересно стало с момента одобрения. Из 1700 тыс запрошенных, одобрили 600 с формулировкой «ну это же лучше, чем ничего, больше все равно платить не сможете» Позвонили обсудить условия  Сумма: 600 Платеж:...",0.0005308717,0.957677,0.04179217,0.81608224,0.16977175,0.0031672982,0.010978748
289,254,"Нахожусь за границей. Допустил оплошность и попытался зайти в Сбер онлайн не через vpn. Система безопасности ожидаемо заморозила мой account. С восстановлением доступа возникла проблема - операторы не могли дозвониться до моего сотового, который...",0.08640977,0.44777563,0.4658146,0.30960783,0.6732654,0.0018176492,0.015309142
290,660,"Здравствуйте! 1. Банк не соблюдает ФЗ 230 по количеству успешных коммуникаций с должником. С 5.09.2022 уже было совершено не менее 4 успешных звонков. При этом, сотрудники на другой стороне, кудахтают в один голос, что  они действуют в рамках...",0.0100558,0.97168475,0.018259479,0.70894164,0.27288315,0.003562271,0.014612944
291,7264,"""Прекрасный Банк"".  Прочитал про карту МТС кэшбэк - думаю, прекрасная карта. Карта действительно хорошая, но чтобы стать хорошим Банком - мало хорошего продукта, нужно еще клиентоориентированность и желание помочь клиенту, если у него возникла...",0.62945557,0.113885984,0.2566585,0.0502867,0.88324845,0.05433011,0.012134709
292,7362,"Добрый день! Являюсь клиентов банка очень давно, имею все основные продукты банка - дебетовая, кредитная карты + инвестиции, покупал страховки и т.д. Все было отлично до момента перехода на тариф премиум примерно полгода назад. Что такое...",0.88941187,0.015265104,0.09532308,0.016924819,0.88330656,0.0992656,0.0005030556
293,1352,"Хочу выразить благодарность за высокий уровень компетенции сотрудникам офиса города Малоярославец. Являюсь клиентом банка много лет, имею карты, вклады, кредиты. Вот успешно выплатила ипотечный кредит и решила поблагодарить коллектив офиса....",0.89486456,0.047983743,0.05715168,0.19028583,0.710662,0.09731855,0.0017335361
294,5594,"Пока особых проблем с банком не испытываю. Открыл счет через приложение, принимаю на него оплату за услуги по созданию сайтов. В поддержку писал дважды: чтобы понять тариф по вирт карте и узнавал про интернер-эквайринг по просьбе клиента....",0.017209595,0.89969456,0.083095774,0.5985899,0.4001592,0.000272793,0.0009779976
295,7956,Здравствуйте! 21 августа 2021 г. Ваш банк одобрил мне кредитный лимит в размере 100000 рублей на карту Билайн (скриншот из личного кабинета Билайн прилагаю).Однако до настоящего времени указанный кредит на карте не активирован и картой я...,0.027546884,0.24063638,0.73181677,0.54686666,0.3323254,0.023496777,0.09731114
296,6198,"Редко пишу негативные отзывы, но ПАО ""Сбербанк"" бьет все рекорды.  Очередное неприятное общение с сотрудниками банка.  Взяла в банке ипотеку, новый ЖК на этапе котлована. И вот наступил долгожданный момент, когда удалось подписать АПП. В течении...",0.6283862,0.29163724,0.07997648,0.21880914,0.711527,0.057349347,0.012314483
297,6094,"Добрый день. Меня зовут Сергей, я пишу от имени своих пожилых родителей, инвалидов 2-й и 3-й группы. Ранее была оформлена подписка СберПрайм по акции за один руб. на отца. Затем был оформлен интернет-заказ на SIM карту с бесплатным обслуживанием....",0.00076130923,0.96780574,0.031432923,0.7383515,0.1810808,0.0040369947,0.07653071
298,3199,"Лучший менеджер который может только быть для меня в бизнесе ! Пунктуален , делает даже то что обещал месяцем ранее и именно в тот день и час как и обещал ! Решает вопросы быстро четко и разумеется с тем условием что устаревает его клиента !...",0.8624074,0.11272791,0.024864728,0.57754654,0.421916,0.00013885625,0.0003985941
299,3537,"Прошу  руководство  сбербанка  рассмотреть вопрос об отношении некоторых сотрудников к клиентам сбербанка. 13 апреля 2022 года в районе 16 часов зашла в сбербанк, расположенный по адресу: г. Сыктывкар, ул. Пушкина д. 59, с целью уточнения пароля...",0.009545295,0.13394889,0.8565059,0.4420043,0.55636054,0.0005830194,0.0010520607
300,116,Не советую вообще открывать озон карту. Сегодня мошенники смогли списать с моей карты крупную сумму денег. До банка дозвониться не смогла чтобы ее заблокировать. Самостоятельно перекинуть деньги из приложения Озон обратно на счёт банк не даёт. То...,0.009397228,0.844155,0.14644773,0.42251015,0.53852236,0.020391712,0.018575778
301,5031,"Все что касается удалённого обслуживания, кажется что с клиентами общаются кто попало, но точно не сотрудники представляющие организацию. Оформляла карту, с доставкой на дом. Вместо назначенного дня курьер приехал на следующий день и то только...",0.0064508053,0.90670747,0.08684181,0.3186285,0.6791657,0.0011737942,0.0010320256
302,6124,"Здравствуйте, хочу рассказать вам о том как работает отдел по совместной доставке. На 09 12 21 у меня были запланированы две встречи. 08.12.21 я обратился на горячую линию с просьбой создать заявку на совместную доставку. Оператор при...",0.037862763,0.008100266,0.9540369,0.8311692,0.16816387,0.00019477053,0.00047224708
303,1760,"15.07.22 Решила получить кэшбек за покупку билетов через приложение Тинькофф. Оформила билеты, оплатила и … ничего. Пишу в поддержку. Говорят нужно дождаться когда закончился авторизация. Нужно подождать 3 часа. Подождала. На мой вопрос не...",0.03401564,0.6879735,0.27801082,0.682623,0.3141692,0.0013156773,0.0018921368
304,7697,"Очень оперативная и результативная работа сотрудников Тинькофф банка. После утери документов, вместе с картой и телефоном, квалифицированные сотрудники в кратчайшие сроки разрешили мои проблемы. На следующий день, восстановив сим карту, у меня уже...",0.4101643,0.49038717,0.09944856,0.28170997,0.70999205,0.0020282355,0.006269716
305,5598,"Здравствуйте!  Хочу написать отзыв о том, как отвечает клиенту сотрудник ДомКлик через ВК.  Ещё 11.08.2021 я задавал через тот канал связи (ВК) вопрос о том, почему когда получил выписку по всему сроку ипотеки, столбец «Дата проводки...",0.008338854,0.6494012,0.3422599,0.76402575,0.23560013,4.4175587e-05,0.00032985723
306,7289,"Я прекрасно представляю что банк мне ответит стандартной отпиской, мне придется заплатить, и ничего не поменяется. Это скорее для людей чтоб знали что ждать от этого банка. Это уже моя вторая кляуза на этот банк. Вкратце, мне впихнули карту по...",0.005197014,0.96366006,0.031142917,0.6889832,0.28419772,0.005917862,0.020901257
